,Country,Region,Population,Average Government Expenditure as % of GDP,Percentage change in GDP per capita USD,start_year,end_year
6458,Qatar,Asia,848718.0,32.35637381666667,67.74748559233268,2000,2005
6459,Romania,Europe,21092264.0,37.420836666666666,59.575566884053835,2000,2005
6460,Russia,Europe,143800048.0,35.88420583333333,53.92095147440723,2000,2005
6461,Rwanda,Africa,9026297.0,22.29369206,18.25800869894656,2000,2005
6462,Sao Tome and Principe,Africa,161697.0,43.050859791666674,14.153967271606959,2000,2005
6463,Saudi Arabia,Asia,24397652.0,38.55012155666667,36.795624726306954,2000,2005
6464,Senegal,Africa,10974066.0,22.271907686666665,6.938897638748021,2000,2005
6465,Serbia,Europe,7830944.0,42.02031478,51.79945550708689,2000,2005
6466,Seychelles,Africa,85907.0,55.168473918333326,5.512797367869116,2000,2005
6467,Sierra Leone,Africa,5683338.0,25.435630693333334,47.64846845518529,2000,2005
6468,Singapore,Asia,4344645.0,16.784651456666666,18.336182917858412,2000,2005
6469,Slovakia,Europe,5376251.0,33.284231381666665,26.92944292999957,2000,2005
6470,Slovenia,Europe,2004780.0,43.6854258,16.118086801675947,2000,2005
6471,South Africa,Africa,49017156.0,30.214023333333333,23.881941794342044,2000,2005
6472,South Korea,Asia,47889576.0,20.567508666666665,6.8695046575744545,2000,2005
6473,South Korea,Asia,47889576.0,20.567508666666665,6.8695046575744545,2000,2005
6474,South Korea,Asia,47889576.0,20.567508666666665,2.990182126705987,2000,2005
6475,Spain,Europe,43685372.0,41.284225,14.412899344541884,2000,2005
6476,Sri Lanka,Asia,19673866.0,30.523761561666664,11.129832870349299,2000,2005
6477,Sudan,Africa,29540584.0,17.53711648333333,35.41209894634074,2000,2005
6478,Sweden,Europe,9051739.0,57.341493333333325,14.783631246801221,2000,2005
6479,Switzerland,Europe,7428437.0,37.243786666666665,13.925186420092617,2000,2005
6480,Syria,Asia,18583556.0,30.092223416666666,-8.220497929596904,2000,2005
6481,Taiwan,Asia,22796312.0,24.684755686180015,17.123730912000013,2000,2005
6482,Tajikistan,Asia,6929153.0,21.04581008,40.24186408811692,2000,2005
6483,Tanzania,Africa,39439508.0,19.017007425,35.29895440001489,2000,2005
6484,Thailand,Asia,65821360.0,22.035625,21.96946652028138,2000,2005
6485,Togo,Africa,5711605.0,18.208669536666665,-2.6566936088166737,2000,2005
6486,Trinidad and Tobago,Americas,1369078.0,30.884968028333333,38.95697572846763,2000,2005
6487,Tunisia,Africa,10388349.0,31.990216795,19.00984018150509,2000,2005
6488,Turkey,Asia,68704712.0,55.42861997166667,21.70487452629399,2000,2005
6489,Uganda,Africa,27946586.0,23.59503527,21.741058945316595,2000,2005
6490,Ukraine,Europe,46912616.0,40.76776366,64.47914827651356,2000,2005
6491,United Arab Emirates,Asia,4280995.0,20.25956065,34.182242565306865,2000,2005
6492,United Kingdom,Europe,60383740.0,43.37944666666667,11.511875479265242,2000,2005
6493,United States,Americas,296842656.0,38.27467166666667,8.21220285631037,2000,2005
6494,Uruguay,Americas,3317666.0,36.407785,-2.2418589090336227,2000,2005
6495,Uzbekistan,Asia,26573428.0,34.96855536166667,13.214284183868052,2000,2005
6496,Venezuela,Americas,26668790.0,35.406636666666664,6.801676999741568,2000,2005
6497,Vietnam,Asia,83142096.0,26.861669855000002,31.176459600326222,2000,2005
6498,Yemen,Asia,21320676.0,35.215368515,6.49265551397038,2000,2005
6499,Zambia,Africa,11564874.0,31.54759294,37.907982367266754,2000,2005
6500,Zimbabwe,Africa,12224758.0,27.06882753,,2000,2005
6501,Afghanistan,Asia,25442946.0,17.116319025,,2001,2006
6502,Albania,Europe,3003391.0,33.504769913333334,39.00104979199968,2001,2006
6503,Algeria,Africa,33435082.0,32.72253693,43.88231677791623,2001,2006
6504,Angola,Africa,20162338.0,41.27383282666667,112.36389616575377,2001,2006
6505,Argentina,Americas,39476856.0,40.228829999999995,20.791795710820303,2001,2006
6506,Armenia,Asia,3026490.0,7.320282860833333,61.22278321673529,2001,2006
6507,Australia,Oceania,20467032.0,35.995460285,14.41944724100166,2001,2006
6508,Austria,Europe,8267771.0,54.149845,10.191092860804375,2001,2006
6509,Azerbaijan,Asia,8763353.0,25.243844218333333,125.84597331231673,2001,2006
6510,Bahrain,Asia,970986.0,32.858744120000004,47.85533909808552,2001,2006
6511,Bangladesh,Asia,142628832.0,15.904577748333333,32.65234288499232,2001,2006
6512,Belarus,Europe,9874700.0,47.611750621666665,45.762088879598295,2001,2006
6513,Belgium,Europe,10582970.0,55.102313333333335,9.222433967594723,2001,2006
6514,Benin,Africa,8402635.0,21.746906658333334,-2.9855452789271375,2001,2006
6515,Bolivia,Americas,9542663.0,34.83922833333333,9.970273071706837,2001,2006
6516,Bosnia and Herzegovina,Europe,4058086.0,47.922136335,17.97369611049433,2001,2006
6517,Botswana,Africa,1928714.0,36.01354305833333,31.954876115880147,2001,2006
6518,Brazil,Americas,188820688.0,45.74131666666667,18.218009888167863,2001,2006
6519,Bulgaria,Europe,7766040.0,40.518053333333334,43.86054535567274,2001,2006
6520,Burkina Faso,Africa,14316247.0,23.027263763333334,3.0587146993311887,2001,2006
6521,Burundi,Africa,7658194.0,27.372419988333334,-3.705614709626337,2001,2006
6522,Cabo Verde,Africa,498895.0,38.915312278,,2001,2006
6523,Cambodia,Asia,13477781.0,14.668097078333332,32.43109225157696,2001,2006
6524,Cameroon,Africa,17751338.0,17.597699833333333,11.878973101639145,2001,2006
6525,Canada,Americas,32531864.0,45.51506166666667,10.560809336383725,2001,2006
6526,Central African Republic,Africa,4294352.0,16.07460177,-7.45677166414106,2001,2006
6527,Chad,Africa,10365620.0,17.849816195,56.504471204584284,2001,2006
6528,Chile,Americas,16334573.0,23.346963833333334,16.007201963696428,2001,2006
6529,China,Asia,1313086592.0,19.068321833333332,45.56206732357793,2001,2006
6530,Colombia,Americas,42772912.0,30.991276666666664,17.72567015160471,2001,2006
6531,Comoros,Africa,604664.0,22.38531427166667,14.004394088768679,2001,2006
6532,Congo Republic,Africa,3813325.0,30.339114971666664,17.840352259672045,2001,2006
6533,Costa Rica,Americas,4378170.0,21.610366666666664,15.117649205982264,2001,2006
6534,Cote d'Ivoire,Africa,19394062.0,21.9311477,0.04692620148405435,2001,2006
6535,Croatia,Europe,4417562.0,44.59196689,,2001,2006
6536,Cyprus,Asia,1055445.0,45.70562912333333,17.519606216489493,2001,2006
6537,Czech Republic,Europe,10304822.0,45.690221095,37.232506738352455,2001,2006
6538,Czech Republic,Europe,10304822.0,45.690221095,4.15661174987052,2001,2006
6539,DR Congo,Africa,58381636.0,19.274625597500002,27.664998603822234,2001,2006
6540,Denmark,Europe,5457863.0,56.43875,11.666506830807988,2001,2006
6541,Djibouti,Africa,846957.0,35.427711405000004,26.901465141311487,2001,2006
6542,Dominican Republic,Americas,9284169.0,17.396687833333335,30.979403111766036,2001,2006
6543,Egypt,Africa,80629664.0,41.02387434,,2001,2006
6544,Equatorial Guinea,Africa,905425.0,18.598295356666664,72.97880425791283,2001,2006
6545,Estonia,Europe,1346711.0,34.374072555,38.88996819164798,2001,2006
6546,Eswatini,Africa,1077747.0,33.658038695,24.329598415079246,2001,2006
6547,Ethiopia,Africa,79691056.0,25.18521318666667,12.343218432599956,2001,2006
6548,Finland,Europe,5266249.0,51.249628333333334,13.974875215341642,2001,2006
6549,France,Europe,60919152.0,55.76674666666667,6.621625916293072,2001,2006
6550,Gabon,Africa,1502540.0,28.67571614166667,11.150615427743915,2001,2006
6551,Gambia,Africa,1711297.0,23.820603433333332,2.3806297379197927,2001,2006
6552,Georgia,Asia,3933866.0,20.691185233333332,44.3486595084446,2001,2006
6553,Germany,Europe,81177816.0,50.166644999999995,10.956845374046754,2001,2006
6554,Ghana,Africa,23098590.0,23.48247333333333,16.837784333786153,2001,2006
6555,Greece,Europe,11106097.0,50.585865000000005,26.546353422914358,2001,2006
6556,Guinea,Africa,9330632.0,21.01996428,8.970102287439063,2001,2006
6557,Guinea-Bissau,Africa,1414094.0,24.569600198333333,0.06011003412615956,2001,2006
6558,Haiti,Americas,9266293.0,13.360102666666668,-0.5372185135404495,2001,2006
6559,Honduras,Americas,7745204.0,28.111005000000002,20.20854425235934,2001,2006
6560,Hong Kong,Asia,6960600.0,18.037966833333332,22.724409861111326,2001,2006
6561,Hungary,Europe,10057063.0,54.17712,38.17760311397762,2001,2006
6562,Iceland,Europe,304086.0,47.235895,14.537184549192128,2001,2006
6563,India,Asia,1172373760.0,32.726285,27.89273801995906,2001,2006
6564,Indonesia,Asia,231797424.0,23.50588666666667,22.736942870236444,2001,2006
6565,Iran,Asia,71275768.0,23.382242666666667,47.451439495575485,2001,2006
6566,Iraq,Asia,28905614.0,68.75103495,,2001,2006
6567,Ireland,Europe,4234809.0,34.70945666666666,25.21549403056147,2001,2006
6568,Israel,Asia,6832082.0,59.79829333333333,4.4988461229889865,2001,2006
6569,Italy,Europe,58429904.0,52.988589999999995,6.571998679614843,2001,2006
6570,Japan,Asia,127902168.0,38.365316666666665,6.276540099541639,2001,2006
6571,Jordan,Asia,6075550.0,39.533363038333334,30.33821830139114,2001,2006
6572,Kazakhstan,Asia,15822751.0,18.331217669500003,58.52669484846829,2001,2006
6573,Kenya,Africa,36925260.0,26.266280645,14.341924083535362,2001,2006
6574,Kuwait,Asia,2363417.0,36.885193853333334,84.13576365038612,2001,2006
6575,Kyrgyz Republic,Asia,5246785.0,29.641709426666665,7.045047443517594,2001,2006
6576,Laos,Asia,5946597.0,19.756405348333335,22.452812103386766,2001,2006
6577,Latvia,Europe,2203917.0,36.38340508333334,58.0383495204988,2001,2006
6578,Lebanon,Asia,4719874.0,49.30970012,30.625167454576996,2001,2006
6579,Lesotho,Africa,1976787.0,51.21157062333333,2.952495689680412,2001,2006
6580,Liberia,Africa,3455400.0,11.841547123333333,-29.88897239060284,2001,2006
6581,Libya,Africa,5973372.0,38.31177129666667,80.18344133487317,2001,2006
6582,Lithuania,Europe,3322937.0,34.64045315166667,54.35924281509461,2001,2006
6583,Macedonia,Europe,2081081.0,37.837935423333334,20.81980062098061,2001,2006
6584,Madagascar,Africa,19350302.0,22.838319854999998,2.5093356640971676,2001,2006
6585,Malawi,Africa,13118309.0,38.450855974,,2001,2006
6586,Malaysia,Asia,26509416.0,30.990836670000004,22.89516626882484,2001,2006
6587,Mali,Africa,13623541.0,24.312165903333334,9.849258651421767,2001,2006
6588,Mauritania,Africa,3081228.0,2.6661608326666664,42.90031025036731,2001,2006
6589,Mauritius,Africa,1264777.0,27.957324534999998,4.8435314313673095,2001,2006
6590,Mexico,Americas,106886792.0,25.359193333333334,13.70497629813141,2001,2006
6591,Moldova,Europe,3942748.0,36.234914958333334,34.673654134014356,2001,2006
6592,Mongolia,Asia,2581245.0,32.17952126,73.18514492799875,2001,2006
6593,Montenegro,Europe,632551.0,41.014460664,,2001,2006
6594,Morocco,Africa,30833024.0,32.46344326,20.52488331684208,2001,2006
6595,Mozambique,Africa,20735990.0,26.95042382833333,-9.844273446937436,2001,2006
6596,Myanmar,Asia,48088276.0,17.778949048333335,62.629541753630605,2001,2006
6597,Namibia,Africa,1986568.0,30.497582776666665,22.42118954587571,2001,2006
6598,Nepal,Asia,26518974.0,15.011471598333332,8.391630235776715,2001,2006
6599,Netherlands,Europe,16325679.0,48.44956333333334,9.447836037182,2001,2006
6600,New Zealand,Oceania,4179986.0,31.42268,13.366472170716314,2001,2006
6601,Nicaragua,Americas,5529811.0,30.83016333333333,19.74391326046756,2001,2006
6602,Niger,Africa,14365171.0,20.403100906666666,6.651127576680893,2001,2006
6603,Nigeria,Africa,144329760.0,35.483906345,56.1501833475482,2001,2006
6604,Norway,Europe,4661081.0,46.15807,26.03847971610358,2001,2006
6605,Oman,Asia,2560652.0,38.676058706666666,26.27130539402447,2001,2006
6606,Pakistan,Asia,178069984.0,21.88023,27.879588666703505,2001,2006
6607,Panama,Americas,3368577.0,28.729965000000004,24.388531906432508,2001,2006
6608,Paraguay,Americas,5534682.0,22.63874183333333,24.615398066630533,2001,2006
6609,Peru,Americas,28381080.0,20.933595,25.800564870699503,2001,2006
6610,Philippines,Asia,87901832.0,23.240458333333333,20.008672886725876,2001,2006
6611,Poland,Europe,38547180.0,46.642446666666665,28.375949024027804,2001,2006
6612,Portugal,Europe,10543946.0,46.59329333333333,4.453086097640435,2001,2006
6613,Qatar,Asia,1015064.0,31.163440051666665,78.36646996349799,2001,2006
6614,Romania,Europe,20909406.0,36.40046183333333,63.13622969411623,2001,2006
6615,Russia,Europe,143338672.0,35.002054333333334,58.08997722275646,2001,2006
6616,Rwanda,Africa,9270073.0,22.663215066666666,18.22712473648018,2001,2006
6617,Sao Tome and Principe,Africa,165739.0,49.552009569999996,20.84763570745396,2001,2006
6618,Saudi Arabia,Asia,25382870.0,37.29417611833333,42.53905713278061,2001,2006
6619,Senegal,Africa,11263389.0,23.632264054999997,4.70136381526971,2001,2006
6620,Serbia,Europe,7794792.0,44.10172336333333,51.351226929235125,2001,2006
6621,Seychelles,Africa,87110.0,53.33855657666667,18.306871245340496,2001,2006
6622,Sierra Leone,Africa,5809778.0,23.113059933333332,35.12360925102524,2001,2006
6623,Singapore,Asia,4486581.0,15.635790813333335,30.405928466717125,2001,2006
6624,Slovakia,Europe,5377239.0,31.782959538333333,32.98676825581794,2001,2006
6625,Slovenia,Europe,2013577.0,43.82658698166667,18.975034844669313,2001,2006
6626,South Africa,Africa,49491764.0,30.05118333333333,27.28249582840403,2001,2006
6627,South Korea,Asia,48049348.0,21.198197,7.017731106489622,2001,2006
6628,South Korea,Asia,48049348.0,21.198197,7.017731106489622,2001,2006
6629,South Korea,Asia,48049348.0,21.198197,3.910614484425934,2001,2006
6630,Spain,Europe,44422824.0,40.87651333333333,13.33356042130811,2001,2006
6631,Sri Lanka,Asia,19870706.0,30.210852433333333,22.826503487123027,2001,2006
6632,Sudan,Africa,30332970.0,19.667178825,39.900270858566735,2001,2006
6633,Sweden,Europe,9104724.0,56.65536666666666,18.247028326694515,2001,2006
6634,Switzerland,Europe,7475014.0,36.893135,16.812057756724073,2001,2006
6635,Syria,Asia,19432012.0,30.040234325,-8.090310366979415,2001,2006
6636,Taiwan,Asia,22874972.0,24.327459528863226,25.42892630382021,2001,2006
6637,Tajikistan,Asia,7057425.0,21.36743901,36.81248378807813,2001,2006
6638,Tanzania,Africa,40562056.0,20.175816031666667,33.6487130969751,2001,2006
6639,Thailand,Asia,66319528.0,22.186933333333332,24.055984481074468,2001,2006
6640,Togo,Africa,5874244.0,18.46025897666667,2.6293032237094005,2001,2006
6641,Trinidad and Tobago,Americas,1376932.0,31.15809012833333,50.94952139873574,2001,2006
6642,Tunisia,Africa,10483560.0,31.921572355,20.029436446607285,2001,2006
6643,Turkey,Asia,69601328.0,52.00181099,40.85653610193487,2001,2006
6644,Uganda,Africa,28773230.0,22.982953546666668,19.548065092615218,2001,2006
6645,Ukraine,Europe,46592552.0,41.67358124333334,61.486667917344185,2001,2006
6646,United Arab Emirates,Asia,4898956.0,19.055769023333333,32.31850224453616,2001,2006
6647,United Kingdom,Europe,60803700.0,44.50548,10.880529751573164,2001,2006
6648,United States,Americas,299753088.0,38.67368833333333,10.052424246492997,2001,2006
6649,Uruguay,Americas,3322282.0,36.70397666666667,6.0964934062873954,2001,2006
6650,Uzbekistan,Asia,26926824.0,33.22765587166666,17.139173348708315,2001,2006
6651,Venezuela,Americas,27102084.0,37.05256833333333,13.67774471418699,2001,2006
6652,Vietnam,Asia,83951800.0,27.833151445,31.320989297201418,2001,2006
6653,Yemen,Asia,21966304.0,36.177317136666666,5.841930601774226,2001,2006
6654,Zambia,Africa,11971571.0,31.329141456666665,41.81888953689248,2001,2006
6655,Zimbabwe,Africa,12330490.0,21.382506905,,2001,2006
6656,Afghanistan,Asia,25903306.0,18.091435928,,2002,2007
6657,Albania,Europe,2976089.0,32.78109885333333,40.242653436222,2002,2007
6658,Algeria,Africa,33983836.0,32.624903565000004,40.4346633706463,2002,2007
6659,Angola,Africa,20909692.0,40.50814865833333,128.86639756838773,2002,2007
6660,Argentina,Americas,39876116.0,40.852358333333335,47.931213585506185,2002,2007
6661,Armenia,Asia,3004398.0,10.903457083,59.700424817161576,2002,2007
6662,Australia,Oceania,20830832.0,35.64692405833333,14.174052026669592,2002,2007
6663,Austria,Europe,8294720.0,53.59465666666667,12.510436559868676,2002,2007
6664,Azerbaijan,Asia,8878408.0,26.430560556666666,160.21428571428572,2002,2007
6665,Bahrain,Asia,1040545.0,31.99175221666667,48.219063968191044,2002,2007
6666,Bangladesh,Asia,144135936.0,15.726127255,35.35231396185821,2002,2007
6667,Belarus,Europe,9825990.0,47.920018803333335,50.52169086094469,2002,2007
6668,Belgium,Europe,10653698.0,54.53422833333334,10.642685822753517,2002,2007
6669,Benin,Africa,8647761.0,22.00542803,-1.5429668588661238,2002,2007
6670,Bolivia,Americas,9711155.0,34.80463833333334,12.392068683077584,2002,2007
6671,Bosnia and Herzegovina,Europe,4007877.0,47.044678895,19.214651489909706,2002,2007
6672,Botswana,Africa,1966980.0,34.87699703,34.84399877406812,2002,2007
6673,Brazil,Americas,190779456.0,46.06377333333334,22.00998353451793,2002,2007
6674,Bulgaria,Europe,7719035.0,39.86559,45.540208658026394,2002,2007
6675,Burkina Faso,Africa,14757072.0,23.730730676666667,4.218302775716043,2002,2007
6676,Burundi,Africa,7944613.0,30.354522471666666,-4.927159880968834,2002,2007
6677,Cabo Verde,Africa,504742.0,38.31374086333333,40.0070935826937,2002,2007
6678,Cambodia,Asia,13714798.0,14.565766926666667,36.80492109013138,2002,2007
6679,Cameroon,Africa,18251868.0,16.966784866666668,11.064511950022847,2002,2007
6680,Canada,Americas,32862458.0,44.710656666666665,9.660250671558778,2002,2007
6681,Central African Republic,Africa,4375582.0,15.916070773333333,-3.3693254231150216,2002,2007
6682,Chad,Africa,10722738.0,18.378972761666667,70.98953347584016,2002,2007
6683,Chile,Americas,16495543.0,22.605801166666666,19.201216003404298,2002,2007
6684,China,Asia,1321513216.0,19.17753683333333,47.77366741851936,2002,2007
6685,Colombia,Americas,43306592.0,31.053723333333334,22.846340357303173,2002,2007
6686,Comoros,Africa,616901.0,22.340553705,12.414713592485626,2002,2007
6687,Congo Republic,Africa,3956337.0,31.59034203166667,8.664888708185824,2002,2007
6688,Costa Rica,Americas,4440023.0,21.149176666666666,20.779979969877658,2002,2007
6689,Cote d'Ivoire,Africa,19817700.0,22.26210645333333,3.552775525662555,2002,2007
6690,Croatia,Europe,4405542.0,44.43860493,36.09546087337656,2002,2007
6691,Cyprus,Asia,1073875.0,46.127246318333334,17.97008167509313,2002,2007
6692,Czech Republic,Europe,10337831.0,45.232760225,38.030838595788886,2002,2007
6693,Czech Republic,Europe,10337831.0,45.232760225,4.598699961768893,2002,2007
6694,DR Congo,Africa,60289424.0,22.024509286833336,31.948648950186055,2002,2007
6695,Denmark,Europe,5479722.0,55.567935,12.017566634776621,2002,2007
6696,Djibouti,Africa,865202.0,36.83311061333333,31.32786879764813,2002,2007
6697,Dominican Republic,Americas,9402209.0,18.085628333333332,34.65218475447458,2002,2007
6698,Egypt,Africa,82218760.0,40.940733205,27.83142589276457,2002,2007
6699,Equatorial Guinea,Africa,948820.0,19.973572761666667,66.14080321776864,2002,2007
6700,Estonia,Europe,1340576.0,34.61606743666667,40.8233889123494,2002,2007
6701,Eswatini,Africa,1084015.0,35.293372383333335,25.91331643514625,2002,2007
6702,Ethiopia,Africa,81996184.0,24.71517459,17.94391313225132,2002,2007
6703,Finland,Europe,5288694.0,50.95471166666667,17.68925388289575,2002,2007
6704,France,Europe,61329380.0,55.872099999999996,7.884897077025044,2002,2007
6705,Gabon,Africa,1549774.0,25.920988221666665,20.77060256808283,2002,2007
6706,Gambia,Africa,1764889.0,24.293858723333333,5.7314215835123195,2002,2007
6707,Georgia,Asia,3906476.0,22.33608853,53.50871368772763,2002,2007
6708,Germany,Europe,81183832.0,49.43862333333333,14.920896894070212,2002,2007
6709,Ghana,Africa,23708328.0,23.077771666666667,16.475463297488634,2002,2007
6710,Greece,Europe,11091491.0,50.616665000000005,25.897473652328994,2002,2007
6711,Guinea,Africa,9547087.0,20.493068425,9.13007565138737,2002,2007
6712,Guinea-Bissau,Africa,1450574.0,24.70190868,4.7099121617244055,2002,2007
6713,Haiti,Americas,9420832.0,14.290792166666668,3.1846017327052722,2002,2007
6714,Honduras,Americas,7924462.0,27.82369733333333,23.491454079491447,2002,2007
6715,Hong Kong,Asia,7001452.0,17.4045205,27.824611850239812,2002,2007
6716,Hungary,Europe,10041171.0,54.53822333333333,32.64906213423215,2002,2007
6717,Iceland,Europe,311859.0,46.75866333333334,22.8280453328209,2002,2007
6718,India,Asia,1189691776.0,32.370754999999996,34.82417295953122,2002,2007
6719,Indonesia,Asia,234858288.0,22.60164333333333,25.121687625978282,2002,2007
6720,Iran,Asia,72319424.0,23.894142333333335,47.76496409652435,2002,2007
6721,Iraq,Asia,28660888.0,63.2329873125,,2002,2007
6722,Ireland,Europe,4359841.0,35.24144333333333,21.643349275248582,2002,2007
6723,Israel,Asia,6952007.0,58.20572166666667,11.284967949592083,2002,2007
6724,Italy,Europe,58778480.0,52.75125,7.491636706926608,2002,2007
6725,Japan,Asia,128006424.0,37.671079999999996,8.125547026061009,2002,2007
6726,Jordan,Asia,6473460.0,39.92582243333333,30.316098715102523,2002,2007
6727,Kazakhstan,Asia,16006138.0,22.19899313666667,56.19225819532001,2002,2007
6728,Kenya,Africa,38036796.0,26.788604806666665,21.350863392325458,2002,2007
6729,Kuwait,Asia,2506774.0,34.47063958166667,83.00226697193385,2002,2007
6730,Kyrgyz Republic,Asia,5294777.0,30.113800131666665,16.13244056369243,2002,2007
6731,Laos,Asia,6041355.0,18.748747456666667,36.28381915434859,2002,2007
6732,Latvia,Europe,2176059.0,36.42199406666666,61.67190978431443,2002,2007
6733,Lebanon,Asia,4809608.0,48.12928906166667,36.71640296354275,2002,2007
6734,Lesotho,Africa,1983471.0,51.87210817333334,7.545170359994868,2002,2007
6735,Liberia,Africa,3632748.0,12.389833991666668,-42.788903710778136,2002,2007
6736,Libya,Africa,6097177.0,37.67090212333333,92.17967727058891,2002,2007
6737,Lithuania,Europe,3272416.0,34.432415416666664,61.22875716107312,2002,2007
6738,Macedonia,Europe,2083494.0,36.209095749999996,26.812011475126752,2002,2007
6739,Madagascar,Africa,19924960.0,22.62022285,24.609106934083115,2002,2007
6740,Malawi,Africa,13495463.0,38.953955435,10.854671496589141,2002,2007
6741,Malaysia,Asia,27092604.0,30.264094475000004,24.617983425190324,2002,2007
6742,Mali,Africa,14080916.0,24.84212483,9.071631812247416,2002,2007
6743,Mauritania,Africa,3153519.0,7.464576055333333,46.130119600595386,2002,2007
6744,Mauritius,Africa,1270591.0,27.854319925,9.322162425425518,2002,2007
6745,Mexico,Americas,108302976.0,25.267878333333332,16.12607927687182,2002,2007
6746,Moldova,Europe,3876847.0,37.825099465,28.723175073891973,2002,2007
6747,Mongolia,Asia,2605647.0,32.06344704,82.14834948168644,2002,2007
6748,Montenegro,Europe,631931.0,41.49671754166667,74.36807063198371,2002,2007
6749,Morocco,Africa,31232634.0,32.788102025,21.155143973029023,2002,2007
6750,Mozambique,Africa,21280520.0,26.850638523333334,-10.98300855556884,2002,2007
6751,Myanmar,Asia,48445652.0,17.578641378333334,62.81149243514188,2002,2007
6752,Namibia,Africa,2011492.0,29.639337163333334,23.729291400224817,2002,2007
6753,Nepal,Asia,26713652.0,15.011387406666666,12.727249438772393,2002,2007
6754,Netherlands,Europe,16391232.0,48.27426833333333,13.855606758832572,2002,2007
6755,New Zealand,Oceania,4221495.0,31.516274999999997,13.249501930370556,2002,2007
6756,Nicaragua,Americas,5607460.0,31.540498333333332,25.607162251017222,2002,2007
6757,Niger,Africa,14897877.0,20.952696398333334,4.301084051402437,2002,2007
